date,product,category,price,current_stock,sold,revenue,weather,festival,location,restock_added
2025-08-04,Shirt,Formal,1445,35,4,5780,Cold,None,Chattogram,0
2025-02-23,Shirt,Formal,1286,32,3,3858,Cold,None,Dhaka,0
2025-07-11,T-Shirt,Casual,748,30,10,7480,Cold,None,Dhaka,0
2025-11-02,Saree,Traditional,3091,44,3,9273,Humid,None,Chattogram,0
2025-01-27,Panjabi,Ethnic,1870,18,6,11220,Sunny,None,Chattogram,0
2025-10-06,Jeans,Denim,2480,35,0,0,Cold,None,Chattogram,0
2025-04-15,Panjabi,Ethnic,1677,10,8,13416,Humid,Eid,Sylhet,0
2025-08-31,T-Shirt,Casual,570,21,9,5130,Cold,None,Chattogram,0
2025-08-31,T-Shirt,Casual,944,21,0,0,Humid,None,Chattogram,0
2025-10-04,T-Shirt,Casual,610,16,5,3050,Cold,None,Chattogram,0
2025-05-05,Panjabi,Ethnic,1902,33,7,13314,Sunny,None,Sylhet,30
2025-10-08,Panjabi,Ethnic,1835,25,8,14680,Sunny,None,Dhaka,0
2025-06-23,T-Shirt,Casual,612,57,9,5508,Humid,None,Chattogram,50
2025-12-20,Saree,Traditional,3150,38,6,18900,Cold,None,Sylhet,0
2025-03-01,T-Shirt,Casual,646,51,6,3876,Sunny,Ramadan,Dhaka,0
2025-09-17,Panjabi,Ethnic,1842,24,1,1842,Humid,None,Chattogram,0
2025-02-24,Saree,Traditional,3250,38,0,0,Sunny,None,Chattogram,0
2025-10-16,Panjabi,Ethnic,1931,18,6,11586,Cold,None,Dhaka,0
2025-04-14,T-Shirt,Casual,606,43,8,4848,Humid,None,Sylhet,0
2025-04-21,Panjabi,Ethnic,1856,12,6,11136,Rainy,Ramadan,Chattogram,0
2025-01-05,Shirt,Formal,1278,31,1,1278,Rainy,None,Dhaka,0
2025-06-06,Saree,Traditional,3084,34,4,12336,Humid,None,Chattogram,0
2024-12-31,Hoodie,Winter,2355,21,5,11775,Rainy,None,Sylhet,0
2025-03-27,T-Shirt,Casual,771,43,0,0,Sunny,Ramadan,Dhaka,0
2025-06-23,Panjabi,Ethnic,1955,49,4,7820,Cold,None,Dhaka,41
2025-03-03,Panjabi,Ethnic,1790,45,4,7160,Sunny,Ramadan,Chattogram,0
2025-07-23,Panjabi,Ethnic,1684,44,1,1684,Rainy,None,Dhaka,0
2025-07-16,Saree,Traditional,3268,31,3,9804,Humid,None,Chattogram,0
2025-06-04,T-Shirt,Casual,711,40,3,2133,Rainy,None,Dhaka,0
2025-07-23,Saree,Traditional,3221,29,2,6442,Rainy,None,Sylhet,0
2025-09-26,Hoodie,Winter,2105,15,6,12630,Humid,None,Sylhet,0
2025-11-02,Panjabi,Ethnic,1921,42,2,3842,Humid,None,Sylhet,0
2025-04-10,Shirt,Formal,1438,31,0,0,Humid,Pohela Boishakh,Dhaka,0
2025-01-22,Shirt,Formal,1513,29,2,3026,Rainy,None,Dhaka,0
2025-11-03,Saree,Traditional,3130,28,1,3130,Cold,None,Sylhet,0
2025-01-05,Shirt,Formal,1388,25,4,5552,Cold,None,Dhaka,0
2025-04-26,Jeans,Denim,2538,35,0,0,Rainy,Eid,Sylhet,0
2025-12-26,Shirt,Formal,1618,20,5,8090,Cold,None,Dhaka,0
2025-08-18,T-Shirt,Casual,656,33,7,4592,Cold,None,Chattogram,0
2025-08-02,Jeans,Denim,2314,35,0,0,Humid,None,Sylhet,0
2025-12-08,Panjabi,Ethnic,1977,40,2,3954,Sunny,None,Chattogram,0
2025-06-11,Panjabi,Ethnic,1802,35,5,9010,Rainy,None,Chattogram,0
2025-01-19,Hoodie,Winter,2356,11,4,9424,Humid,None,Dhaka,0
2025-12-01,Hoodie,Winter,2450,45,9,22050,Sunny,None,Sylhet,43
2025-03-07,Jeans,Denim,2324,35,0,0,Humid,None,Sylhet,0
2025-04-02,Jeans,Denim,2513,35,0,0,Humid,Eid,Dhaka,0
2025-04-19,T-Shirt,Casual,683,26,7,4781,Rainy,Eid,Chattogram,0
2025-08-01,Shirt,Formal,1602,17,3,4806,Humid,None,Chattogram,0
2025-10-04,Hoodie,Winter,2409,42,3,7227,Cold,None,Dhaka,0
2025-12-09,Jeans,Denim,2321,34,1,2321,Humid,None,Chattogram,0
2025-03-09,Jeans,Denim,2564,34,0,0,Sunny,None,Sylhet,0
2025-08-27,Shirt,Formal,1406,17,0,0,Humid,None,Sylhet,0
2025-06-04,Shirt,Formal,1253,12,5,6265,Rainy,None,Sylhet,0
2025-12-08,T-Shirt,Casual,887,20,6,5322,Cold,None,Dhaka,0
2025-02-17,T-Shirt,Casual,863,15,5,4315,Sunny,None,Sylhet,0
2025-09-17,Saree,Traditional,3263,21,7,22841,Cold,None,Dhaka,0
2025-06-03,Hoodie,Winter,2413,38,4,9652,Sunny,None,Dhaka,0
2025-02-27,Shirt,Formal,1517,35,8,12136,Cold,None,Dhaka,31
2025-09-01,T-Shirt,Casual,843,35,9,7587,Rainy,None,Dhaka,29
2025-06-21,T-Shirt,Casual,619,28,7,4333,Sunny,None,Dhaka,0
2025-03-23,Jeans,Denim,2379,32,2,4758,Humid,Ramadan,Chattogram,0
2025-11-02,Jeans,Denim,2302,32,0,0,Cold,None,Dhaka,0
2025-11-09,Shirt,Formal,1612,35,0,0,Sunny,None,Sylhet,0
2025-05-02,Panjabi,Ethnic,1891,39,32,60512,Sunny,Eid,Chattogram,36
2025-03-10,Hoodie,Winter,2169,36,2,4338,Sunny,None,Chattogram,0
2025-09-13,Hoodie,Winter,2281,34,2,4562,Rainy,None,Dhaka,0
2025-01-12,Jeans,Denim,2399,32,0,0,Cold,None,Dhaka,0
2025-11-02,Shirt,Formal,1296,31,4,5184,Rainy,None,Sylhet,0
2025-05-05,Shirt,Formal,1327,25,6,7962,Humid,Eid,Chattogram,0
2025-06-14,Hoodie,Winter,2082,34,0,0,Sunny,None,Chattogram,0
2025-12-05,Shirt,Formal,1640,24,1,1640,Rainy,None,Sylhet,0
2025-04-01,Hoodie,Winter,2238,30,4,8952,Cold,Pohela Boishakh,Chattogram,0
2025-11-22,Jeans,Denim,2331,32,0,0,Humid,None,Chattogram,0
2025-11-27,Hoodie,Winter,2276,29,1,2276,Rainy,None,Chattogram,0
2025-05-19,Shirt,Formal,1507,21,3,4521,Humid,None,Dhaka,0
2025-07-22,Saree,Traditional,3401,13,8,27208,Cold,None,Sylhet,0
2025-11-04,Saree,Traditional,3378,13,0,0,Humid,None,Chattogram,0
2025-02-03,Saree,Traditional,3352,12,1,3352,Sunny,None,Sylhet,0
2025-09-26,T-Shirt,Casual,849,19,9,7641,Sunny,None,Sylhet,0
2025-01-24,Hoodie,Winter,2063,20,9,18567,Rainy,None,Chattogram,0
2025-04-05,Hoodie,Winter,2201,18,2,4402,Humid,Ramadan,Dhaka,0
2025-01-08,Panjabi,Ethnic,1978,37,2,3956,Rainy,None,Sylhet,0
2025-05-19,Saree,Traditional,3212,36,12,38544,Humid,Eid,Sylhet,36
2025-02-10,Hoodie,Winter,2093,18,0,0,Sunny,None,Sylhet,0
2025-06-12,Jeans,Denim,2317,32,0,0,Humid,None,Chattogram,0
2025-11-03,Panjabi,Ethnic,1671,35,2,3342,Cold,None,Chattogram,0
2025-07-16,Jeans,Denim,2595,31,1,2595,Rainy,None,Dhaka,0
2025-09-20,Hoodie,Winter,2204,16,2,4408,Sunny,None,Chattogram,0
2025-05-15,Hoodie,Winter,2173,16,0,0,Cold,None,Chattogram,0
2025-04-17,Hoodie,Winter,2077,14,2,4154,Cold,None,Sylhet,0
2025-05-09,Panjabi,Ethnic,1762,26,9,15858,Sunny,Eid,Dhaka,0
2025-11-30,Jeans,Denim,2468,31,0,0,Rainy,None,Chattogram,0
2025-10-12,Hoodie,Winter,2333,14,0,0,Humid,None,Dhaka,0
2025-06-04,Saree,Traditional,3173,34,2,6346,Cold,None,Chattogram,0
2025-02-08,Shirt,Formal,1630,20,1,1630,Rainy,None,Sylhet,0
2025-06-17,Hoodie,Winter,2430,13,1,2430,Cold,None,Sylhet,0
2025-12-07,Saree,Traditional,3401,34,0,0,Sunny,None,Chattogram,0
2025-06-23,Hoodie,Winter,2266,11,2,4532,Sunny,None,Dhaka,0
2025-02-28,Panjabi,Ethnic,1947,26,0,0,Cold,Ramadan,Sylhet,0
2024-12-31,Shirt,Formal,1345,17,3,4035,Sunny,None,Dhaka,0
2025-10-03,Hoodie,Winter,2430,53,4,9720,Humid,None,Sylhet,46
2025-09-14,T-Shirt,Casual,784,19,0,0,Cold,None,Dhaka,0
2025-09-06,Panjabi,Ethnic,1876,22,4,7504,Cold,None,Chattogram,0
2025-11-02,Panjabi,Ethnic,1875,13,9,16875,Sunny,None,Chattogram,0
2025-01-10,Hoodie,Winter,2192,43,10,21920,Rainy,None,Chattogram,0
2025-10-11,Jeans,Denim,2441,28,3,7323,Cold,None,Chattogram,0
2025-02-14,T-Shirt,Casual,730,13,6,4380,Cold,None,Chattogram,0
2025-05-24,T-Shirt,Casual,894,10,3,2682,Rainy,Eid,Chattogram,0
2025-12-14,Panjabi,Ethnic,2047,10,3,6141,Cold,None,Dhaka,0
2025-03-19,Panjabi,Ethnic,1939,46,8,15512,Humid,None,Chattogram,44
2025-09-20,Shirt,Formal,1610,15,2,3220,Rainy,None,Chattogram,0
2025-05-16,Jeans,Denim,2436,28,0,0,Humid,Eid,Chattogram,0
2025-02-04,Hoodie,Winter,2200,36,7,15400,Sunny,None,Dhaka,0
2025-07-09,Hoodie,Winter,2318,35,1,2318,Sunny,None,Sylhet,0
2025-11-02,Jeans,Denim,2473,28,0,0,Humid,None,Sylhet,0
2025-10-11,Jeans,Denim,2325,28,0,0,Cold,None,Dhaka,0
2025-04-15,T-Shirt,Casual,565,54,4,2260,Rainy,None,Chattogram,48
2025-05-19,T-Shirt,Casual,773,53,1,773,Sunny,Eid,Chattogram,0
2025-08-17,T-Shirt,Casual,617,46,7,4319,Sunny,None,Sylhet,0
2025-05-07,Jeans,Denim,2489,28,0,0,Sunny,Eid,Chattogram,0
2025-01-31,Saree,Traditional,3414,31,3,10242,Rainy,None,Sylhet,0
2025-09-30,Hoodie,Winter,2325,35,0,0,Sunny,None,Sylhet,0
2025-04-10,Jeans,Denim,2390,25,3,7170,Cold,Ramadan,Chattogram,0
2025-09-15,T-Shirt,Casual,831,44,2,1662,Humid,None,Dhaka,0
2025-11-18,T-Shirt,Casual,950,34,10,9500,Humid,None,Chattogram,0
2025-08-08,T-Shirt,Casual,909,27,7,6363,Rainy,None,Dhaka,0
2025-12-09,Jeans,Denim,2383,23,2,4766,Humid,None,Dhaka,0
2025-06-12,Shirt,Formal,1586,10,5,7930,Rainy,None,Dhaka,0
2025-05-21,Shirt,Formal,1492,45,1,1492,Sunny,None,Sylhet,36
2025-08-05,Saree,Traditional,3231,30,1,3231,Sunny,None,Sylhet,0
2025-06-23,Hoodie,Winter,2355,33,2,4710,Humid,None,Dhaka,0
2025-10-21,T-Shirt,Casual,579,24,3,1737,Cold,None,Dhaka,0
2025-10-25,Jeans,Denim,2336,23,0,0,Rainy,None,Dhaka,0
2025-12-26,Shirt,Formal,1523,42,3,4569,Humid,None,Sylhet,0
2025-07-26,Jeans,Denim,2425,23,0,0,Humid,None,Sylhet,0
2025-06-01,Jeans,Denim,2629,23,0,0,Humid,None,Dhaka,0
2025-12-21,Saree,Traditional,3132,20,10,31320,Humid,None,Chattogram,0
2025-04-11,T-Shirt,Casual,809,21,3,2427,Humid,None,Chattogram,0
2025-09-23,Panjabi,Ethnic,1696,42,4,6784,Sunny,None,Dhaka,0
2025-02-07,Shirt,Formal,1597,39,3,4791,Humid,None,Sylhet,0
2025-07-25,Hoodie,Winter,2138,30,3,6414,Sunny,None,Chattogram,0
2025-02-25,Jeans,Denim,2477,22,1,2477,Humid,None,Sylhet,0
2025-01-31,T-Shirt,Casual,801,21,0,0,Humid,None,Chattogram,0
2025-08-24,Shirt,Formal,1521,38,1,1521,Humid,None,Sylhet,0
2025-09-05,T-Shirt,Casual,919,15,6,5514,Cold,None,Chattogram,0
2025-03-16,Saree,Traditional,3450,18,2,6900,Humid,Ramadan,Dhaka,0
2025-02-27,Jeans,Denim,2303,19,3,6909,Sunny,None,Chattogram,0
2025-12-22,Panjabi,Ethnic,1932,36,6,11592,Sunny,None,Dhaka,0
2025-12-03,T-Shirt,Casual,840,10,5,4200,Cold,None,Dhaka,0
2025-01-09,Shirt,Formal,1515,36,2,3030,Cold,None,Sylhet,0
2025-07-02,T-Shirt,Casual,941,48,2,1882,Cold,None,Chattogram,40
2025-04-15,T-Shirt,Casual,656,45,3,1968,Rainy,Pohela Boishakh,Dhaka,0
2025-11-14,Hoodie,Winter,2286,28,2,4572,Cold,None,Chattogram,0
2025-03-06,Shirt,Formal,1333,31,5,6665,Rainy,Ramadan,Chattogram,0
2025-05-31,Hoodie,Winter,2326,25,3,6978,Rainy,None,Dhaka,0
2025-11-06,Saree,Traditional,3290,44,9,29610,Sunny,None,Dhaka,35
2025-09-14,Jeans,Denim,2408,19,0,0,Rainy,None,Chattogram,0
2025-03-02,Hoodie,Winter,2145,22,3,6435,Humid,Ramadan,Sylhet,0
2025-09-19,Panjabi,Ethnic,1940,31,5,9700,Rainy,None,Sylhet,0
2025-06-03,Jeans,Denim,2557,18,1,2557,Humid,None,Chattogram,0
2025-03-06,Shirt,Formal,1525,30,1,1525,Rainy,Ramadan,Sylhet,0
2025-03-25,Hoodie,Winter,2371,19,3,7113,Sunny,Ramadan,Sylhet,0
2025-10-01,Shirt,Formal,1521,27,3,4563,Rainy,None,Dhaka,0
2025-01-07,Shirt,Formal,1298,23,4,5192,Sunny,None,Sylhet,0
2025-01-12,Panjabi,Ethnic,1954,25,6,11724,Sunny,None,Dhaka,0
2025-05-07,Hoodie,Winter,2129,17,2,4258,Sunny,None,Sylhet,0
2025-05-23,Saree,Traditional,3416,22,22,75152,Sunny,Eid,Chattogram,0
2025-11-23,Panjabi,Ethnic,2040,22,3,6120,Rainy,None,Sylhet,0
2025-11-14,Saree,Traditional,3228,17,5,16140,Rainy,None,Sylhet,0
2025-02-17,Hoodie,Winter,2056,10,7,14392,Rainy,None,Dhaka,0
2025-12-15,Hoodie,Winter,2164,44,4,8656,Rainy,None,Dhaka,38
2025-02-10,T-Shirt,Casual,632,45,0,0,Humid,None,Sylhet,0
2025-07-03,Hoodie,Winter,2178,44,0,0,Cold,None,Chattogram,0
2025-10-18,Shirt,Formal,1433,17,6,8598,Humid,None,Sylhet,0
2025-10-01,T-Shirt,Casual,798,44,1,798,Rainy,None,Chattogram,0
2025-09-12,Shirt,Formal,1406,15,2,2812,Sunny,None,Sylhet,0
2025-12-27,Saree,Traditional,3050,13,4,12200,Cold,None,Dhaka,0
2025-03-19,Shirt,Formal,1448,11,4,5792,Rainy,None,Sylhet,0
2025-11-26,Shirt,Formal,1577,46,3,4731,Rainy,None,Sylhet,38
2025-01-22,Saree,Traditional,3135,11,2,6270,Sunny,None,Dhaka,0
2025-03-07,Panjabi,Ethnic,1655,15,7,11585,Cold,None,Chattogram,0
2025-06-14,Saree,Traditional,3065,33,7,21455,Sunny,None,Sylhet,29
2025-07-05,T-Shirt,Casual,920,37,7,6440,Sunny,None,Dhaka,0
2025-03-24,Shirt,Formal,1576,43,3,4728,Rainy,None,Sylhet,0
2025-07-14,Panjabi,Ethnic,1934,58,7,13538,Rainy,None,Dhaka,50
2025-03-09,Jeans,Denim,2294,18,0,0,Cold,None,Sylhet,0
2025-03-07,Hoodie,Winter,2113,39,5,10565,Humid,None,Chattogram,0
2025-01-25,T-Shirt,Casual,901,30,7,6307,Rainy,None,Sylhet,0
2025-04-05,Hoodie,Winter,2336,36,3,7008,Sunny,Pohela Boishakh,Chattogram,0
2025-12-17,Panjabi,Ethnic,1943,58,0,0,Sunny,None,Chattogram,0
2025-07-27,T-Shirt,Casual,709,30,0,0,Cold,None,Sylhet,0
2025-10-03,Jeans,Denim,2526,18,0,0,Rainy,None,Sylhet,0
2025-09-26,Shirt,Formal,1379,37,6,8274,Rainy,None,Sylhet,0
2025-07-11,T-Shirt,Casual,829,25,5,4145,Humid,None,Dhaka,0
2025-08-24,Saree,Traditional,3273,25,8,26184,Humid,None,Chattogram,0
2025-05-19,Hoodie,Winter,2362,32,4,9448,Humid,Eid,Chattogram,0
2025-07-24,Saree,Traditional,3230,19,6,19380,Humid,None,Sylhet,0
2025-07-18,Panjabi,Ethnic,2048,52,6,12288,Sunny,None,Dhaka,0
2025-09-08,Saree,Traditional,3353,14,5,16765,Rainy,None,Sylhet,0
2025-09-02,Saree,Traditional,3374,12,2,6748,Humid,None,Sylhet,0
2025-04-18,Hoodie,Winter,2335,32,0,0,Rainy,Eid,Dhaka,0
2025-04-01,Shirt,Formal,1460,35,2,2920,Cold,None,Dhaka,0
2025-10-16,Jeans,Denim,2337,18,0,0,Cold,None,Chattogram,0
2025-04-30,Jeans,Denim,2613,17,1,2613,Rainy,None,Chattogram,0
2025-08-23,Panjabi,Ethnic,1748,43,9,15732,Cold,None,Chattogram,0
2025-03-31,Hoodie,Winter,2078,32,0,0,Sunny,Eid,Chattogram,0
2025-06-11,Hoodie,Winter,2225,29,3,6675,Sunny,None,Dhaka,0
2025-08-17,Jeans,Denim,2612,16,1,2612,Cold,None,Dhaka,0
2025-02-13,Panjabi,Ethnic,2007,40,3,6021,Sunny,None,Dhaka,0
2025-01-31,Panjabi,Ethnic,1799,27,13,23387,Cold,None,Dhaka,0
2025-03-20,Jeans,Denim,2291,13,3,6873,Cold,None,Dhaka,0
2025-02-26,T-Shirt,Casual,624,17,8,4992,Humid,None,Dhaka,0
2025-11-08,T-Shirt,Casual,656,39,9,5904,Cold,None,Chattogram,31
2025-11-01,Jeans,Denim,2404,13,0,0,Sunny,None,Sylhet,0
2025-11-20,Panjabi,Ethnic,1666,15,12,19992,Humid,None,Dhaka,0
2025-09-05,Saree,Traditional,3261,37,3,9783,Sunny,None,Chattogram,28
2025-03-01,Panjabi,Ethnic,1762,38,6,10572,Rainy,None,Dhaka,29
2025-04-23,Jeans,Denim,2338,13,0,0,Rainy,Eid,Dhaka,0
2025-03-24,Saree,Traditional,3423,27,10,34230,Sunny,Ramadan,Chattogram,0
2025-04-06,Panjabi,Ethnic,1986,32,6,11916,Sunny,Ramadan,Dhaka,0
2025-01-15,Saree,Traditional,3067,15,12,36804,Sunny,None,Chattogram,0
2025-07-22,T-Shirt,Casual,794,33,6,4764,Cold,None,Chattogram,0
2025-09-22,Hoodie,Winter,2191,25,4,8764,Sunny,None,Sylhet,0
2025-02-22,T-Shirt,Casual,924,27,6,5544,Cold,None,Chattogram,0
2025-05-12,T-Shirt,Casual,903,24,3,2709,Cold,Eid,Sylhet,0
2025-08-24,T-Shirt,Casual,589,16,8,4712,Humid,None,Chattogram,0
2025-12-04,Shirt,Formal,1646,30,5,8230,Rainy,None,Sylhet,0
2025-07-18,Panjabi,Ethnic,2041,28,4,8164,Sunny,None,Chattogram,0
2025-05-25,T-Shirt,Casual,621,10,6,3726,Humid,None,Chattogram,0
2025-06-23,Hoodie,Winter,2424,23,2,4848,Cold,None,Sylhet,0
2025-07-18,Jeans,Denim,2321,11,2,4642,Cold,None,Sylhet,0
2025-09-26,Saree,Traditional,3086,15,0,0,Rainy,None,Dhaka,0
2025-11-25,Jeans,Denim,2276,11,0,0,Sunny,None,Sylhet,0
2025-09-27,Panjabi,Ethnic,1891,24,4,7564,Sunny,None,Dhaka,0
2025-12-15,Jeans,Denim,2497,11,0,0,Sunny,None,Dhaka,0
2025-03-11,Saree,Traditional,3306,30,12,39672,Sunny,Ramadan,Sylhet,27
2025-01-12,Panjabi,Ethnic,2024,17,7,14168,Sunny,None,Sylhet,0
2025-01-10,Jeans,Denim,2348,11,0,0,Rainy,None,Sylhet,0
2025-01-04,Hoodie,Winter,2151,11,12,25812,Sunny,None,Sylhet,0
2025-09-25,Saree,Traditional,3310,23,7,23170,Rainy,None,Sylhet,0
2025-07-22,Hoodie,Winter,2066,41,2,4132,Humid,None,Dhaka,32
2025-06-20,Jeans,Denim,2597,10,1,2597,Sunny,None,Sylhet,0
2025-02-24,Panjabi,Ethnic,1840,15,2,3680,Cold,None,Chattogram,0
2025-04-13,Hoodie,Winter,2254,39,2,4508,Humid,Pohela Boishakh,Dhaka,0
2025-04-20,T-Shirt,Casual,938,53,5,4690,Cold,Pohela Boishakh,Sylhet,48
2025-04-10,Jeans,Denim,2337,10,0,0,Sunny,None,Chattogram,0
2025-05-03,Shirt,Formal,1559,30,0,0,Cold,None,Chattogram,0
2025-06-17,Panjabi,Ethnic,1765,14,1,1765,Sunny,None,Chattogram,0
2025-06-19,Shirt,Formal,1625,27,3,4875,Cold,None,Sylhet,0
2025-11-08,Panjabi,Ethnic,1969,43,5,9845,Cold,None,Sylhet,34
2025-12-06,Shirt,Formal,1437,26,1,1437,Humid,None,Dhaka,0
2025-07-12,Panjabi,Ethnic,1945,39,4,7780,Rainy,None,Chattogram,0
2025-08-09,Jeans,Denim,2633,58,2,5266,Cold,None,Chattogram,50
2025-07-20,Jeans,Denim,2595,57,1,2595,Rainy,None,Dhaka,0
2025-10-26,Hoodie,Winter,2396,37,2,4792,Cold,None,Dhaka,0
2025-03-15,Panjabi,Ethnic,1773,39,0,0,Humid,None,Sylhet,0
2025-01-17,Hoodie,Winter,2313,35,2,4626,Cold,None,Sylhet,0
2025-02-28,Shirt,Formal,1271,24,2,2542,Cold,Ramadan,Chattogram,0
2025-11-03,Jeans,Denim,2520,57,0,0,Rainy,None,Sylhet,0
2025-11-07,Jeans,Denim,2579,57,0,0,Sunny,None,Sylhet,0
2025-10-09,Panjabi,Ethnic,1979,37,2,3958,Sunny,None,Dhaka,0
2025-12-26,Panjabi,Ethnic,1717,26,11,18887,Humid,None,Dhaka,0
2025-11-16,Shirt,Formal,1474,23,1,1474,Humid,None,Dhaka,0
2025-05-15,T-Shirt,Casual,603,53,0,0,Rainy,None,Chattogram,0
2025-09-18,Panjabi,Ethnic,1725,24,2,3450,Cold,None,Sylhet,0
2025-10-10,Shirt,Formal,1563,20,3,4689,Cold,None,Chattogram,0
2025-05-18,Saree,Traditional,3383,17,6,20298,Rainy,None,Chattogram,0
2025-04-09,T-Shirt,Casual,897,45,8,7176,Sunny,Eid,Sylhet,0
2025-07-07,T-Shirt,Casual,751,44,1,751,Cold,None,Chattogram,0
2025-02-21,Panjabi,Ethnic,1676,18,6,10056,Rainy,None,Sylhet,0
2025-07-15,Hoodie,Winter,2232,35,0,0,Cold,None,Chattogram,0
2025-09-04,T-Shirt,Casual,832,40,4,3328,Humid,None,Sylhet,0
2025-09-22,T-Shirt,Casual,586,40,0,0,Rainy,None,Sylhet,0
2025-09-15,Hoodie,Winter,2235,33,2,4470,Humid,None,Sylhet,0
2025-03-20,Saree,Traditional,3077,45,14,43078,Cold,None,Dhaka,42
2025-04-21,Jeans,Denim,2426,57,0,0,Rainy,None,Chattogram,0
2025-04-10,Shirt,Formal,1488,16,4,5952,Humid,Pohela Boishakh,Chattogram,0
2025-07-01,Jeans,Denim,2558,57,0,0,Cold,None,Sylhet,0
2025-05-20,Panjabi,Ethnic,1996,10,8,15968,Humid,None,Sylhet,0
2025-09-15,Saree,Traditional,3430,44,1,3430,Cold,None,Chattogram,0
2025-02-11,Hoodie,Winter,2056,27,6,12336,Humid,None,Dhaka,0
2025-10-07,Jeans,Denim,2462,56,1,2462,Humid,None,Sylhet,0
2025-12-26,Hoodie,Winter,2293,27,0,0,Rainy,None,Chattogram,0
2025-02-01,Hoodie,Winter,2412,22,5,12060,Sunny,None,Sylhet,0
2025-08-11,Panjabi,Ethnic,1751,33,8,14008,Sunny,None,Chattogram,31
2025-05-08,Saree,Traditional,3347,37,7,23429,Cold,Eid,Chattogram,0
2025-07-11,T-Shirt,Casual,817,39,1,817,Sunny,None,Dhaka,0
2025-10-18,Jeans,Denim,2360,56,0,0,Humid,None,Dhaka,0
2025-04-10,Hoodie,Winter,2133,16,6,12798,Cold,Eid,Chattogram,0
2025-12-16,Saree,Traditional,3199,37,0,0,Cold,None,Sylhet,0
2025-02-01,Panjabi,Ethnic,1824,25,8,14592,Humid,None,Dhaka,0
2025-06-26,Panjabi,Ethnic,2024,17,8,16192,Cold,None,Chattogram,0
2025-03-10,Shirt,Formal,1567,16,0,0,Rainy,None,Dhaka,0
2025-01-24,Saree,Traditional,3129,34,3,9387,Rainy,None,Dhaka,0
2025-11-10,Jeans,Denim,2399,56,0,0,Cold,None,Dhaka,0
2025-06-13,Hoodie,Winter,2055,16,0,0,Cold,None,Sylhet,0
2025-01-11,Jeans,Denim,2359,56,0,0,Rainy,None,Chattogram,0
2025-06-04,T-Shirt,Casual,587,39,0,0,Cold,None,Chattogram,0
2025-10-03,Panjabi,Ethnic,1918,13,4,7672,Rainy,None,Dhaka,0
2025-04-16,Hoodie,Winter,2159,14,2,4318,Rainy,Pohela Boishakh,Sylhet,0
2025-11-11,Jeans,Denim,2435,56,0,0,Sunny,None,Chattogram,0
2025-04-30,Panjabi,Ethnic,1882,31,4,7528,Rainy,Eid,Sylhet,22
2025-09-23,Shirt,Formal,1480,10,6,8880,Cold,None,Sylhet,0
2025-03-19,Hoodie,Winter,2272,14,0,0,Rainy,None,Sylhet,0
2025-10-26,Hoodie,Winter,2283,13,1,2283,Cold,None,Chattogram,0
2025-12-12,Saree,Traditional,3169,33,1,3169,Humid,None,Dhaka,0
2025-03-22,Hoodie,Winter,2391,13,0,0,Cold,Ramadan,Sylhet,0
2025-09-30,Hoodie,Winter,2361,39,4,9444,Cold,None,Sylhet,30
2025-06-01,Saree,Traditional,3419,27,6,20514,Rainy,None,Chattogram,0
2025-11-24,Jeans,Denim,2460,56,0,0,Humid,None,Chattogram,0
2025-04-14,Hoodie,Winter,2401,39,0,0,Sunny,None,Sylhet,0
2025-02-15,Panjabi,Ethnic,1955,21,10,19550,Cold,None,Dhaka,0
2025-07-12,Jeans,Denim,2416,56,0,0,Sunny,None,Chattogram,0
2025-08-06,Shirt,Formal,1266,56,4,5064,Rainy,None,Sylhet,50
2025-01-24,Saree,Traditional,3066,18,9,27594,Sunny,None,Dhaka,0
2025-07-11,Panjabi,Ethnic,1669,21,0,0,Rainy,None,Chattogram,0
2025-11-21,Hoodie,Winter,2142,34,5,10710,Sunny,None,Chattogram,0
2025-04-14,Saree,Traditional,3398,28,18,61164,Rainy,Eid,Chattogram,28
2025-11-16,Saree,Traditional,3355,19,9,30195,Humid,None,Sylhet,0
2025-03-14,T-Shirt,Casual,810,37,2,1620,Rainy,None,Chattogram,0
2025-12-26,Hoodie,Winter,2410,29,5,12050,Rainy,None,Sylhet,0
2025-12-09,Jeans,Denim,2310,56,0,0,Sunny,None,Chattogram,0
2025-02-07,Panjabi,Ethnic,1682,14,7,11774,Sunny,None,Sylhet,0
2025-08-07,Saree,Traditional,3329,41,15,49935,Humid,None,Sylhet,37
2025-11-13,Panjabi,Ethnic,1730,38,6,10380,Sunny,None,Chattogram,30
2025-03-23,T-Shirt,Casual,797,37,0,0,Humid,Ramadan,Sylhet,0
2025-05-05,Jeans,Denim,2536,56,0,0,Sunny,Eid,Chattogram,0
2025-06-27,Saree,Traditional,3073,37,4,12292,Sunny,None,Chattogram,0
2025-10-24,Jeans,Denim,2328,54,2,4656,Rainy,None,Chattogram,0
2025-03-25,Jeans,Denim,2401,53,1,2401,Rainy,None,Dhaka,0
2025-11-11,Shirt,Formal,1533,50,6,9198,Cold,None,Chattogram,0
2025-11-11,Hoodie,Winter,2057,21,8,16456,Humid,None,Chattogram,0
2025-10-20,T-Shirt,Casual,751,37,0,0,Rainy,None,Dhaka,0
2025-08-25,Panjabi,Ethnic,1775,29,9,15975,Rainy,None,Dhaka,0
